id_client,numero_compte,nom,prenom,email,telephone,age,ville,code_postal,solde_compte,revenu_annuel,carte_credit,type_compte,date_ouverture,statut
CLI000891,3250-325616,Bélanger,Nathalie,nathalie.bélanger@hotmail.com,514-347-1175,60,Longueuil,J5G 4H1,471855.94,60469,4722-5677-5159-1921,Épargne,2019-07-09,Fermé
CLI000892,4694-721247,Fortin,Sarah,sarah.fortin@hotmail.com,514-455-2588,46,Gatineau,I3F 1Z1,460438.97,82314,4825-1084-5990-4033,Premium,2015-08-05,Fermé
CLI000893,2369-520268,Bélanger,Philippe,philippe.bélanger@yahoo.ca,514-887-8509,55,Québec,A6K 1E9,499915.75,170094,4634-9821-2247-7944,Courant,2016-09-22,Inactif
CLI000894,1273-725386,Bergeron,Sarah,sarah.bergeron@outlook.com,514-286-7816,73,Montréal,T8S 2A2,7309.84,169579,4466-4662-6539-5044,Entreprise,2016-04-16,Actif
CLI000895,9383-990816,Fortin,Nicolas,nicolas.fortin@bnc.ca,514-295-7097,23,Montréal,K6G 9R9,434386.59,77921,4935-9654-2724-3272,Premium,2024-12-23,Fermé
CLI000896,8330-470080,Gauthier,Nathalie,nathalie.gauthier@outlook.com,514-772-9298,68,Terrebonne,A5W 6Q2,416568.59,176270,4113-9183-9969-7790,Étudiant,2021-06-02,Suspendu
CLI000897,7937-749299,Morin,Jean,jean.morin@gmail.com,514-261-6294,42,Sherbrooke,J0D 8D4,286426.34,131395,4288-8161-2051-3104,Épargne,2020-11-09,Fermé
CLI000898,4905-121867,Gauthier,Nicolas,nicolas.gauthier@gmail.com,514-616-1838,62,Trois-Rivières,O6R 4I6,301793.73,64351,4754-8054-2219-2587,Étudiant,2015-10-23,Suspendu
CLI000899,6861-155843,Tremblay,Nathalie,nathalie.tremblay@bnc.ca,514-652-2516,66,Sherbrooke,J2D 8B3,422177.90,61075,4837-6288-4938-1153,Épargne,2015-01-26,Actif
CLI000900,6910-941987,Côté,Nicolas,nicolas.côté@hotmail.com,514-858-9923,53,Montréal,Y5Q 4A5,78711.60,45226,4399-4826-3687-9634,Étudiant,2024-02-03,Inactif
CLI000901,9775-524018,Leblanc,Marc,marc.leblanc@gmail.com,514-885-2751,70,Montréal,Z8N 0H2,373683.61,158765,4100-3710-1542-6030,Premium,2019-11-25,Suspendu
CLI000902,7621-291892,Lévesque,Marie,marie.lévesque@hotmail.com,514-616-1461,28,Gatineau,W2F 2L4,65658.09,248844,4719-9709-6421-9289,Premium,2023-12-25,Suspendu
CLI000903,7585-386158,Gagné,Thomas,thomas.gagné@gmail.com,514-395-1126,26,Québec,E0V 2U8,332961.93,145195,4355-6469-2856-7143,Entreprise,2015-07-15,Actif
CLI000904,9324-137446,Morin,François,françois.morin@yahoo.ca,514-832-7420,35,Lévis,P9F 8I9,436137.90,186736,4476-7292-7994-5491,Épargne,2015-05-13,Fermé
CLI000905,1955-582230,Lavoie,Thomas,thomas.lavoie@outlook.com,514-801-8513,42,Laval,K1J 4M6,151372.95,91402,4608-7555-6161-7945,Courant,2024-10-16,Fermé
CLI000906,2165-400474,Côté,Julie,julie.côté@bnc.ca,514-242-4476,31,Gatineau,L1B 9V6,33470.82,209601,4227-7291-1384-6103,Courant,2018-06-12,Fermé
CLI000907,2650-906903,Morin,Nathalie,nathalie.morin@yahoo.ca,514-372-6057,63,Laval,J8U 3D3,489037.05,189709,4993-3769-5405-2634,Entreprise,2017-06-18,Fermé
CLI000908,9116-376520,Leblanc,Marie,marie.leblanc@yahoo.ca,514-966-9274,73,Longueuil,N9W 1Z6,205311.19,214555,4887-9231-9157-6122,Premium,2019-08-04,Actif
CLI000909,7497-971038,Côté,David,david.côté@bnc.ca,514-780-7134,70,Sherbrooke,S5O 9E4,458778.03,242820,4197-7612-2735-3051,Épargne,2016-09-01,Fermé
CLI000910,2028-593370,Simard,Anne,anne.simard@hotmail.com,514-770-9691,61,Saguenay,S7S 6H7,415082.18,177088,4545-1864-3717-2536,Entreprise,2021-04-01,Suspendu
CLI000911,2634-442029,Leblanc,Philippe,philippe.leblanc@bnc.ca,514-901-9178,64,Trois-Rivières,R6Z 3W9,100233.48,188658,4797-2423-2405-7893,Épargne,2023-11-07,Suspendu
CLI000912,6195-475600,Pelletier,Laura,laura.pelletier@bnc.ca,514-966-8002,62,Trois-Rivières,H6X 8Q4,95421.65,95583,4915-8594-4099-7924,Courant,2021-10-23,Fermé
CLI000913,9440-482111,Simard,Luc,luc.simard@bnc.ca,514-989-6887,24,Trois-Rivières,A4I 8N1,72485.65,235872,4759-8284-6768-6321,Épargne,2018-09-06,Suspendu
CLI000914,1423-399730,Bélanger,François,françois.bélanger@bnc.ca,514-989-8807,54,Terrebonne,M3P 0D6,302051.39,57996,4269-6159-6694-2841,Étudiant,2019-08-26,Suspendu
CLI000915,1653-512448,Roy,Camille,camille.roy@bnc.ca,514-342-4361,63,Montréal,D6N 1S3,106339.87,102342,4958-9171-3008-1843,Étudiant,2015-12-10,Suspendu
CLI000916,8535-198887,Lavoie,Isabelle,isabelle.lavoie@gmail.com,514-599-2859,40,Montréal,L4G 4G3,117918.04,200794,4358-3533-1648-4152,Entreprise,2019-10-22,Actif
CLI000917,5553-343682,Lavoie,Emma,emma.lavoie@yahoo.ca,514-526-5439,19,Longueuil,H6T 5G1,252742.51,113655,4673-5796-6530-4369,Courant,2020-04-15,Actif
CLI000918,6604-358267,Bouchard,François,françois.bouchard@hotmail.com,514-920-7208,19,Saguenay,B6W 0Q2,473654.20,77228,4615-7686-6960-9519,Étudiant,2019-12-23,Fermé
CLI000919,2795-346042,Gagnon,Marc,marc.gagnon@gmail.com,514-767-3481,67,Lévis,Z5S 7T6,295329.60,207515,4936-3463-1329-1314,Entreprise,2021-07-09,Fermé
CLI000920,9536-527051,Fortin,Luc,luc.fortin@outlook.com,514-642-6034,32,Sherbrooke,B1X 4S2,309137.74,66523,4415-2619-3651-8412,Entreprise,2024-01-14,Inactif
CLI000921,6513-893821,Gagné,Anne,anne.gagné@hotmail.com,514-667-9732,42,Terrebonne,Y5F 7U3,485371.80,104785,4912-3482-3844-6905,Entreprise,2020-04-12,Inactif
CLI000922,3015-397587,Pelletier,Emma,emma.pelletier@bnc.ca,514-240-6653,31,Québec,D2W 6C7,253278.51,146283,4259-9189-1335-2485,Épargne,2021-02-04,Inactif
CLI000923,4848-519750,Fortin,Nicolas,nicolas.fortin@outlook.com,514-810-3306,39,Sherbrooke,V9O 1K1,400634.77,201155,4754-2472-7743-5429,Épargne,2018-10-06,Suspendu
CLI000924,3973-405624,Bergeron,Isabelle,isabelle.bergeron@outlook.com,514-255-8657,41,Trois-Rivières,T8O 3O2,206007.69,177383,4510-2971-1669-3506,Premium,2022-04-02,Fermé
CLI000925,7528-140164,Ouellet,Sophie,sophie.ouellet@hotmail.com,514-218-9207,71,Laval,Z6M 4W5,23948.78,34171,4232-2853-5159-9417,Courant,2021-01-23,Fermé
CLI000926,5892-553577,Côté,Anne,anne.côté@gmail.com,514-319-5294,59,Laval,M8U 4L1,425165.93,86170,4174-6115-6134-7594,Entreprise,2020-08-06,Suspendu
CLI000927,5405-541343,Paquette,Alexandre,alexandre.paquette@outlook.com,514-361-9466,46,Gatineau,U2H 9J1,245931.62,152097,4403-9318-3441-2609,Courant,2021-12-26,Inactif
CLI000928,7603-440353,Ouellet,Sophie,sophie.ouellet@bnc.ca,514-718-5252,18,Saguenay,R7J 7H0,433821.66,86090,4360-5345-5652-7281,Entreprise,2015-07-20,Inactif
CLI000929,9881-419743,Côté,Philippe,philippe.côté@bnc.ca,514-236-4414,61,Montréal,D3O 6O6,438504.35,197572,4325-3205-1883-3106,Étudiant,2020-09-05,Fermé
CLI000930,7379-878538,Morin,Thomas,thomas.morin@gmail.com,514-716-3802,47,Gatineau,U0H 6L5,338852.54,154474,4792-9721-4043-1993,Étudiant,2015-09-24,Actif
CLI000931,7011-160216,Girard,Jean,jean.girard@hotmail.com,514-609-7533,44,Québec,F1R 8N3,428260.68,109309,4792-4123-7955-6471,Entreprise,2018-07-20,Inactif
CLI000932,7215-585572,Ouellet,Laura,laura.ouellet@outlook.com,514-642-1881,33,Lévis,Y2N 4K4,183713.54,202535,4493-4030-9493-5998,Entreprise,2016-04-14,Actif
CLI000933,3650-199076,Gagnon,Camille,camille.gagnon@gmail.com,514-696-4321,19,Québec,Y3F 6F3,81179.51,233014,4362-5903-5560-9456,Entreprise,2022-11-11,Suspendu
CLI000934,8481-697451,Girard,Thomas,thomas.girard@hotmail.com,514-839-6420,62,Montréal,B1O 0I4,333371.93,158268,4998-7893-6105-4589,Courant,2019-07-24,Fermé
CLI000935,5256-233542,Tremblay,Pierre,pierre.tremblay@bnc.ca,514-876-7233,66,Québec,S7Z 3L0,483889.62,55115,4800-5551-9602-3256,Courant,2015-09-11,Fermé
CLI000936,2058-118758,Leblanc,David,david.leblanc@hotmail.com,514-993-5557,40,Laval,P3P 0D9,156314.68,195650,4133-3392-4081-3148,Étudiant,2022-04-08,Actif
CLI000937,7081-427696,Leblanc,Emma,emma.leblanc@outlook.com,514-659-1561,57,Terrebonne,V9V 7X3,333786.25,208965,4219-4637-3482-6356,Entreprise,2022-01-20,Fermé
CLI000938,1976-589514,Côté,Pierre,pierre.côté@bnc.ca,514-635-5769,34,Gatineau,X8W 3S0,228804.41,248227,4119-8594-4400-4589,Épargne,2015-09-23,Actif
CLI000939,1927-674590,Bouchard,Julie,julie.bouchard@gmail.com,514-414-5898,33,Laval,U7H 0Y4,4065.10,107434,4954-4961-4680-5009,Entreprise,2016-09-07,Suspendu
CLI000940,2566-686446,Morin,Alexandre,alexandre.morin@gmail.com,514-416-7595,75,Trois-Rivières,J6I 0Y5,286589.34,38601,4574-9180-1640-3510,Courant,2019-11-01,Actif
CLI000941,5343-542386,Fortin,Nicolas,nicolas.fortin@outlook.com,514-338-8525,48,Gatineau,S5Z 2V5,198487.88,116222,4538-5944-9384-3780,Premium,2021-05-05,Actif
CLI000942,4086-644101,Boucher,Nathalie,nathalie.boucher@outlook.com,514-629-7385,50,Sherbrooke,U3P 9I2,438767.97,231275,4458-3715-1041-6296,Étudiant,2015-03-05,Suspendu
CLI000943,1576-126951,Bouchard,Julie,julie.bouchard@outlook.com,514-927-5232,24,Trois-Rivières,P3P 9Y7,294654.84,133862,4165-6166-2892-4202,Étudiant,2015-04-22,Suspendu
CLI000944,7446-385920,Tremblay,Thomas,thomas.tremblay@hotmail.com,514-922-9016,69,Québec,U6I 9N4,252191.79,167211,4798-4648-6489-1198,Premium,2020-05-12,Fermé
CLI000945,4039-261086,Paquette,Pierre,pierre.paquette@hotmail.com,514-496-2948,24,Lévis,E7Z 9N7,103710.92,237322,4632-9165-7580-1385,Entreprise,2018-03-28,Suspendu
CLI000946,5956-676097,Paquette,Isabelle,isabelle.paquette@hotmail.com,514-937-5713,23,Trois-Rivières,I9Q 8G3,51329.01,180883,4713-1815-1864-2833,Épargne,2017-03-15,Actif
CLI000947,4448-718432,Gagné,Philippe,philippe.gagné@bnc.ca,514-932-4690,52,Gatineau,Q8F 7T9,333506.21,70015,4526-3056-8491-6366,Épargne,2015-05-19,Fermé
CLI000948,2787-231090,Bouchard,Pierre,pierre.bouchard@gmail.com,514-721-7460,20,Laval,S8P 9O3,259242.50,161492,4829-2065-9772-9139,Courant,2022-01-23,Inactif
CLI000949,4359-325427,Côté,Sarah,sarah.côté@outlook.com,514-410-7494,45,Lévis,C9S 9F5,137492.99,107591,4442-1315-3139-4114,Courant,2023-03-21,Fermé
CLI000950,7082-353275,Gagné,Alexandre,alexandre.gagné@hotmail.com,514-602-6229,24,Montréal,B0J 0Y5,23967.15,69376,4774-4958-1421-7322,Entreprise,2023-10-19,Inactif
CLI000951,2827-846584,Ouellet,Emma,emma.ouellet@outlook.com,514-385-7128,32,Lévis,N3D 4J5,229443.94,197802,4912-1208-4044-3420,Épargne,2024-05-01,Fermé
CLI000952,1111-909956,Tremblay,Sophie,sophie.tremblay@bnc.ca,514-612-7932,70,Gatineau,C1L 3R6,128656.42,87269,4536-5323-1957-9343,Courant,2015-01-19,Fermé
CLI000953,9565-889509,Leblanc,Laura,laura.leblanc@gmail.com,514-339-3867,71,Longueuil,S9I 5R9,214359.40,119472,4855-1400-4194-3799,Premium,2016-09-25,Actif
CLI000954,2505-475237,Girard,Nicolas,nicolas.girard@outlook.com,514-986-8428,43,Trois-Rivières,H4A 2H8,242883.67,162807,4870-3327-2451-9881,Premium,2021-03-12,Actif
CLI000955,5618-670890,Boucher,François,françois.boucher@outlook.com,514-842-5323,18,Longueuil,Y4O 5T0,220944.37,219569,4922-8846-7170-7415,Étudiant,2021-03-14,Suspendu
CLI000956,4250-408673,Gagné,Sophie,sophie.gagné@gmail.com,514-755-6161,52,Gatineau,S8G 2R1,87811.29,230138,4437-9172-2210-6241,Premium,2016-06-18,Suspendu
CLI000957,3103-875912,Paquette,Thomas,thomas.paquette@yahoo.ca,514-282-4084,63,Saguenay,E7M 7G5,298939.65,93226,4767-1172-9937-4189,Premium,2021-01-15,Suspendu
CLI000958,8508-931971,Gagnon,François,françois.gagnon@bnc.ca,514-515-5669,60,Gatineau,M5D 7C3,405701.53,238678,4517-4670-4346-9444,Épargne,2015-07-27,Fermé
CLI000959,2278-345947,Leblanc,David,david.leblanc@bnc.ca,514-743-1520,40,Gatineau,L4I 4L3,25787.27,49782,4641-5835-8949-6653,Courant,2020-01-28,Suspendu
CLI000960,5375-407263,Paquette,Philippe,philippe.paquette@yahoo.ca,514-397-4146,48,Terrebonne,B1Z 0R1,334147.37,133855,4290-3344-7285-1653,Premium,2018-02-28,Fermé
CLI000961,7955-655973,Simard,Jean,jean.simard@bnc.ca,514-773-3671,73,Sherbrooke,A3F 2W7,144577.04,84962,4584-2362-9333-7310,Étudiant,2022-09-21,Fermé
CLI000962,4440-672310,Gauthier,Marc,marc.gauthier@hotmail.com,514-200-6856,20,Saguenay,T4Y 7O7,15732.67,108495,4574-7770-8221-1163,Courant,2018-08-05,Suspendu
CLI000963,2365-371001,Lévesque,Sophie,sophie.lévesque@hotmail.com,514-223-4846,21,Montréal,L5J 8I7,50398.09,218688,4355-2854-5650-9697,Premium,2018-05-12,Fermé
CLI000964,2701-538432,Bélanger,David,david.bélanger@hotmail.com,514-908-6457,24,Québec,T8Z 4I7,116689.34,228202,4449-9631-4988-1719,Premium,2022-09-06,Actif
CLI000965,1501-874536,Lavoie,Isabelle,isabelle.lavoie@hotmail.com,514-286-8745,39,Gatineau,A8R 5J5,131691.50,123626,4709-6329-9965-7545,Premium,2019-10-15,Fermé
CLI000966,1778-249152,Gauthier,David,david.gauthier@hotmail.com,514-458-5232,52,Québec,W3E 0E9,66287.85,105132,4465-5733-9014-5189,Entreprise,2016-06-21,Inactif
CLI000967,7850-723875,Lavoie,Philippe,philippe.lavoie@hotmail.com,514-823-4998,51,Saguenay,Y5O 1H1,460366.89,149384,4970-8284-6593-3259,Étudiant,2018-05-22,Fermé
CLI000968,1804-876863,Girard,Philippe,philippe.girard@gmail.com,514-368-5493,59,Trois-Rivières,Q7J 2I4,208059.67,155276,4574-4309-5231-8370,Étudiant,2016-05-26,Inactif
CLI000969,6437-920458,Tremblay,Marc,marc.tremblay@bnc.ca,514-297-5910,41,Sherbrooke,X9B 4W2,211343.55,134685,4525-4224-4239-7424,Premium,2016-11-11,Fermé
CLI000970,8656-556409,Lévesque,Marc,marc.lévesque@hotmail.com,514-408-4411,50,Gatineau,P7W 8D8,323034.01,123544,4372-5134-2232-4293,Entreprise,2017-02-17,Suspendu
CLI000971,9241-366747,Ouellet,Jean,jean.ouellet@bnc.ca,514-684-5847,64,Longueuil,Q1J 2F6,202722.58,57294,4746-4377-8244-4321,Entreprise,2019-11-08,Inactif
CLI000972,7458-642011,Pelletier,Emma,emma.pelletier@outlook.com,514-340-5457,22,Terrebonne,N5A 7C7,251126.08,174086,4201-1716-1320-9664,Courant,2023-01-26,Inactif
CLI000973,1320-693965,Boucher,Laura,laura.boucher@yahoo.ca,514-716-6964,34,Terrebonne,F8L 0A6,375021.85,170429,4980-3966-8818-3198,Courant,2016-06-06,Suspendu
CLI000974,2898-823366,Gauthier,Philippe,philippe.gauthier@bnc.ca,514-711-1795,71,Gatineau,K9U 9O2,29570.85,134501,4698-5146-9678-4719,Premium,2019-12-12,Suspendu
CLI000975,4625-913528,Morin,Luc,luc.morin@bnc.ca,514-560-5930,52,Sherbrooke,C6T 3E4,224152.44,25159,4987-9188-1906-3242,Étudiant,2021-02-16,Actif
CLI000976,5671-994735,Lévesque,Alexandre,alexandre.lévesque@yahoo.ca,514-627-8690,63,Trois-Rivières,Z1Z 8F9,344742.33,148692,4866-5072-6088-6192,Courant,2017-04-14,Fermé
CLI000977,1869-755252,Gagnon,François,françois.gagnon@gmail.com,514-958-3520,21,Montréal,B4G 9G2,143822.35,71848,4366-1198-1956-3413,Courant,2017-03-23,Fermé
CLI000978,5362-767444,Bouchard,Emma,emma.bouchard@outlook.com,514-691-2003,39,Saguenay,S1M 6B6,106473.23,62767,4777-7224-5538-7499,Entreprise,2019-02-02,Actif
CLI000979,9169-148040,Gagné,Sarah,sarah.gagné@yahoo.ca,514-919-4475,39,Montréal,H3T 8B9,85771.98,96770,4661-5946-2338-5524,Premium,2022-03-22,Fermé
CLI000980,5377-982776,Pelletier,Alexandre,alexandre.pelletier@outlook.com,514-708-5323,64,Lévis,O3G 0S8,96700.01,103943,4992-1248-2710-4917,Étudiant,2016-08-05,Suspendu
CLI000981,8387-103914,Boucher,François,françois.boucher@gmail.com,514-969-1879,40,Gatineau,S9I 5H1,426507.60,229504,4483-9732-4218-9886,Courant,2024-12-17,Suspendu
CLI000982,7609-545703,Lavoie,Marie,marie.lavoie@outlook.com,514-556-9477,72,Saguenay,U7D 4X0,37193.19,157404,4241-5852-3019-8174,Courant,2024-02-24,Actif
CLI000983,8703-284391,Gauthier,Isabelle,isabelle.gauthier@yahoo.ca,514-416-1403,29,Montréal,D8N 9L1,492664.17,103785,4271-2417-8644-2363,Épargne,2022-04-21,Fermé
CLI000984,5226-657193,Girard,François,françois.girard@gmail.com,514-765-7913,26,Montréal,A4G 1E6,444821.04,238734,4544-2725-4680-4314,Courant,2018-07-10,Inactif
CLI000985,1674-183259,Pelletier,Nathalie,nathalie.pelletier@gmail.com,514-784-8316,72,Longueuil,E1K 0A4,496089.44,87235,4305-3634-5024-4598,Entreprise,2016-06-04,Fermé
CLI000986,5961-769212,Côté,Sophie,sophie.côté@gmail.com,514-670-9555,66,Gatineau,Z2A 3Q4,445845.42,206922,4109-7601-9905-1193,Épargne,2016-09-12,Actif
CLI000987,2575-839042,Bélanger,Thomas,thomas.bélanger@outlook.com,514-425-6548,36,Sherbrooke,I5P 4K7,85130.00,74867,4462-7306-7921-9591,Entreprise,2017-12-15,Fermé
CLI000988,8599-687013,Gagné,Thomas,thomas.gagné@bnc.ca,514-344-9991,37,Québec,B3D 3X4,292926.26,230621,4560-6286-6180-3705,Premium,2018-10-08,Actif
CLI000989,1144-263203,Côté,François,françois.côté@bnc.ca,514-434-7172,48,Sherbrooke,E2U 0W6,235178.04,199208,4963-2438-6234-9683,Entreprise,2024-09-12,Actif
CLI000990,3886-949068,Girard,Camille,camille.girard@outlook.com,514-270-3090,21,Lévis,T3X 0U4,46394.71,130003,4979-8817-4945-8695,Premium,2016-06-11,Fermé
CLI000991,8127-804880,Tremblay,Alexandre,alexandre.tremblay@gmail.com,514-441-7688,71,Terrebonne,M3O 0E5,160932.00,89310,4488-9226-6177-9938,Étudiant,2018-02-27,Actif
CLI000992,7797-708009,Gagné,Philippe,philippe.gagné@outlook.com,514-437-3221,35,Terrebonne,E4S 3T2,119747.28,215578,4993-4377-9447-7165,Épargne,2021-02-02,Suspendu
CLI000993,7377-951130,Gagnon,Marie,marie.gagnon@yahoo.ca,514-901-2015,37,Sherbrooke,R5R 2B1,455681.12,84508,4998-8114-7181-6454,Premium,2015-04-17,Actif
CLI000994,2959-988865,Simard,David,david.simard@outlook.com,514-864-3452,43,Longueuil,M9D 6N5,415979.79,134349,4707-9149-1726-4193,Courant,2023-08-11,Actif
CLI000995,4268-571443,Gagnon,François,françois.gagnon@outlook.com,514-502-7700,32,Laval,F7G 5N6,423290.45,167951,4259-6716-1361-4540,Premium,2022-07-10,Suspendu
CLI000996,7195-507214,Gauthier,Marc,marc.gauthier@hotmail.com,514-721-6354,30,Québec,E4E 9D9,324401.72,94538,4488-5224-8767-6714,Étudiant,2015-08-23,Actif
CLI000997,3034-774894,Leblanc,Camille,camille.leblanc@gmail.com,514-430-9245,49,Québec,M9R 0W5,404093.59,136559,4867-5873-1745-1706,Entreprise,2020-04-26,Actif
CLI000998,1791-368426,Simard,Laura,laura.simard@yahoo.ca,514-625-7149,48,Saguenay,W2A 0P4,341150.07,31329,4916-2812-4189-5430,Étudiant,2015-12-05,Inactif
CLI000999,5408-903437,Bouchard,Marie,marie.bouchard@outlook.com,514-214-8627,75,Laval,M7E 3A2,226132.12,124657,4303-8820-5003-1241,Courant,2022-02-09,Suspendu
CLI001000,9447-422869,Simard,Sophie,sophie.simard@yahoo.ca,514-511-4156,36,Sherbrooke,J1R 9R6,94078.81,88391,4757-8198-2894-9972,Courant,2017-12-03,Actif
CLI001001,3129-221530,Gagnon,Camille,camille.gagnon@bnc.ca,514-696-5707,68,Terrebonne,M2Q 5E6,88225.94,204378,4318-3170-8219-4308,Courant,2016-07-09,Actif
CLI001002,4116-694966,Côté,Emma,emma.côté@outlook.com,514-646-2718,73,Montréal,R8S 9O7,151029.81,33142,4908-6469-4317-3026,Entreprise,2018-01-21,Actif
CLI001003,9322-501074,Ouellet,Luc,luc.ouellet@outlook.com,514-654-9605,45,Sherbrooke,I9E 8Q1,81676.16,202972,4334-2254-4790-2901,Premium,2024-06-25,Suspendu
CLI001004,2033-188893,Paquette,Jean,jean.paquette@yahoo.ca,514-814-6981,74,Québec,L0O 6Z8,462169.45,245178,4102-1330-8797-7543,Épargne,2017-08-24,Suspendu
CLI001005,6879-979947,Boucher,Nicolas,nicolas.boucher@yahoo.ca,514-304-1666,31,Québec,G6E 9F7,427141.30,94163,4956-8130-7530-9571,Épargne,2018-11-13,Fermé
CLI001006,7625-912877,Gagnon,Nathalie,nathalie.gagnon@hotmail.com,514-723-2051,38,Lévis,V9D 8J0,227823.23,175065,4277-8525-6528-9905,Entreprise,2021-11-26,Inactif
CLI001007,9688-716450,Gagnon,Alexandre,alexandre.gagnon@outlook.com,514-292-1978,51,Longueuil,Q7N 8G6,299372.35,223417,4371-3430-8989-4136,Épargne,2015-02-07,Fermé
CLI001008,6808-527690,Paquette,Nathalie,nathalie.paquette@hotmail.com,514-746-9838,32,Québec,B7U 6P3,7741.86,35061,4690-5747-8969-4091,Étudiant,2022-05-24,Suspendu
CLI001009,8335-292989,Côté,Laura,laura.côté@bnc.ca,514-881-4779,70,Saguenay,O9Q 9K3,67307.25,135034,4112-1854-1384-5441,Premium,2020-01-19,Actif
CLI001010,7575-806521,Gagnon,Luc,luc.gagnon@yahoo.ca,514-806-5298,47,Trois-Rivières,Z5L 4J6,318588.44,207738,4379-7225-7369-4774,Épargne,2020-02-24,Suspendu
CLI001011,5676-732600,Morin,Sarah,sarah.morin@yahoo.ca,514-360-7253,70,Québec,O9G 9Y0,409832.82,68221,4793-3755-3099-4709,Premium,2016-11-09,Actif
CLI001012,2504-843655,Ouellet,Sarah,sarah.ouellet@bnc.ca,514-993-5064,74,Gatineau,L0Z 9F2,292838.28,164787,4809-5785-7089-5549,Épargne,2020-02-19,Suspendu
CLI001013,3064-501479,Tremblay,Laura,laura.tremblay@hotmail.com,514-863-2912,46,Longueuil,N0Z 0H3,487643.98,142411,4195-3093-2074-2401,Courant,2015-03-03,Inactif
CLI001014,3644-811707,Morin,Pierre,pierre.morin@gmail.com,514-935-2160,42,Longueuil,E6F 9C9,183443.38,201138,4968-6361-1661-1741,Épargne,2018-10-09,Fermé
CLI001015,2933-201553,Leblanc,Nicolas,nicolas.leblanc@bnc.ca,514-893-7712,72,Montréal,I4K 4K8,470634.51,234815,4565-6160-2065-1946,Courant,2023-10-15,Fermé
CLI001016,7250-646321,Fortin,Nathalie,nathalie.fortin@hotmail.com,514-201-1277,38,Laval,Y8A 3Z5,102522.81,103287,4644-6697-3313-3590,Entreprise,2023-10-07,Suspendu
CLI001017,4904-604954,Lévesque,Anne,anne.lévesque@gmail.com,514-304-9199,59,Laval,F6E 1R4,156278.92,70067,4914-6748-2049-7676,Premium,2018-07-24,Suspendu
CLI001018,4962-921218,Leblanc,Isabelle,isabelle.leblanc@yahoo.ca,514-842-2139,29,Gatineau,H9W 6A7,377488.35,142751,4315-1090-3773-4610,Entreprise,2016-01-01,Fermé
CLI001019,4169-671667,Gagné,Alexandre,alexandre.gagné@yahoo.ca,514-849-3378,18,Sherbrooke,Z6I 7R0,32709.06,146732,4159-7868-9896-3411,Courant,2019-10-03,Actif
CLI001020,5848-751481,Bélanger,Julie,julie.bélanger@bnc.ca,514-881-2396,36,Saguenay,M3V 7P4,249407.15,158131,4222-2160-1307-5020,Courant,2023-05-15,Suspendu
CLI001021,6436-395616,Tremblay,Thomas,thomas.tremblay@hotmail.com,514-373-4784,20,Sherbrooke,F0X 4I5,26163.16,162886,4556-1437-6689-8602,Épargne,2023-10-15,Inactif
CLI001022,8138-467948,Bélanger,Alexandre,alexandre.bélanger@bnc.ca,514-483-7413,32,Saguenay,U9G 4I6,476746.86,202459,4446-7134-2124-8212,Courant,2023-12-15,Inactif
CLI001023,2704-973619,Pelletier,Isabelle,isabelle.pelletier@outlook.com,514-970-5270,37,Lévis,H6G 5O3,447441.73,196642,4494-5516-3909-7908,Premium,2024-03-27,Fermé
CLI001024,3933-901765,Morin,Marc,marc.morin@hotmail.com,514-469-8794,26,Gatineau,D4Y 5C6,382807.24,224456,4346-9131-6560-1281,Courant,2023-09-06,Suspendu
CLI001025,6406-635617,Bergeron,Isabelle,isabelle.bergeron@yahoo.ca,514-221-1629,43,Lévis,V9P 3B9,463916.13,173771,4884-8078-3391-1808,Premium,2021-10-24,Actif
CLI001026,2576-876196,Bélanger,Sarah,sarah.bélanger@hotmail.com,514-544-7479,37,Québec,C0V 5A9,312231.93,92220,4581-2843-2898-2242,Premium,2021-09-17,Inactif
CLI001027,4030-643300,Girard,Marie,marie.girard@hotmail.com,514-213-4807,27,Longueuil,O6D 4S0,456709.53,107321,4768-5056-5550-2258,Premium,2020-02-01,Inactif
CLI001028,8890-659166,Pelletier,Isabelle,isabelle.pelletier@gmail.com,514-657-9903,46,Montréal,W2M 2Q3,191841.00,246566,4641-8315-1320-3364,Premium,2021-08-09,Inactif
CLI001029,9119-544842,Bergeron,Luc,luc.bergeron@gmail.com,514-477-9475,36,Québec,H7F 7H9,280556.54,199012,4988-7760-1717-1746,Entreprise,2024-08-25,Inactif
